"Time","Username","Entry"
2020-12-04 22:51:18,"admin","Downloaded Historic Data"
2020-12-04 22:51:15,"admin","Downloaded Historic Data"
2020-12-04 22:51:13,"admin","Downloaded Forecast"
2020-12-04 22:51:07,"admin","Logged In"
2020-12-04 13:54:50,"npcc","Logged In"
2020-12-04 13:54:44,"npcc","Downloaded Historic Data"
2020-12-04 13:54:42,"npcc","Downloaded Historic Data"
2020-12-04 13:54:40,"npcc","Downloaded Forecast"
2020-12-04 13:54:36,"npcc","Logged In"
2020-12-04 13:46:02,"npcc","Downloaded Historic Data"
2020-12-04 13:46:00,"npcc","Downloaded Historic Data"
2020-12-04 13:45:58,"npcc","Downloaded Forecast"
2020-12-04 13:45:54,"npcc","Logged In"
2020-12-04 12:06:48,"npcc","Downloaded Historic Data"
2020-12-04 12:06:45,"npcc","Downloaded Historic Data"
2020-12-04 12:06:43,"npcc","Downloaded Forecast"
2020-12-04 12:06:40,"npcc","Logged In"
2020-12-04 12:02:43,"npcc","Downloaded Historic Data"
2020-12-04 12:02:41,"npcc","Downloaded Historic Data"
2020-12-04 12:02:39,"npcc","Downloaded Forecast"
2020-12-04 12:02:35,"npcc","Logged In"
2020-12-04 11:26:50,"npcc","Downloaded Historic Data"
2020-12-04 11:26:48,"npcc","Downloaded Historic Data"
2020-12-04 11:26:46,"npcc","Downloaded Forecast"
2020-12-04 11:26:41,"npcc","Logged In"
2020-12-04 11:20:36,"npcc","Downloaded Historic Data"
2020-12-04 11:20:34,"npcc","Downloaded Historic Data"
2020-12-04 11:20:32,"npcc","Downloaded Forecast"
2020-12-04 11:20:28,"npcc","Logged In"
2020-12-04 10:04:59,"npcc","Uploaded New Data"
2020-12-04 10:04:47,"npcc","Uploaded New Data"
2020-12-04 09:58:32,"npcc","Downloaded Historic Data"
2020-12-04 09:58:29,"npcc","Downloaded Historic Data"
2020-12-04 09:58:27,"npcc","Downloaded Forecast"
2020-12-04 09:58:22,"npcc","Logged In"
2020-12-03 13:16:15,"admin","Downloaded Historic Data"
2020-12-03 13:16:13,"admin","Downloaded Historic Data"
2020-12-03 13:16:10,"admin","Downloaded Forecast"
2020-12-03 13:16:07,"admin","Logged In"
2020-12-03 10:35:43,"npcc","Uploaded New Data"
2020-12-03 10:31:42,"npcc","Downloaded Historic Data"
2020-12-03 10:31:40,"npcc","Downloaded Historic Data"
2020-12-03 10:31:37,"npcc","Downloaded Forecast"
2020-12-03 10:31:33,"npcc","Logged In"
2020-12-02 12:26:13,"npcc","Downloaded Historic Data"
2020-12-02 12:26:11,"npcc","Downloaded Historic Data"
2020-12-02 12:26:09,"npcc","Downloaded Forecast"
2020-12-02 12:26:04,"npcc","Logged In"
2020-12-02 12:10:37,"admin","Downloaded Historic Data"
2020-12-02 12:10:35,"admin","Downloaded Historic Data"
2020-12-02 12:10:33,"admin","Downloaded Forecast"
2020-12-02 12:10:29,"admin","Logged In"
2020-12-02 11:30:57,"npcc","Downloaded Historic Data"
2020-12-02 11:30:55,"npcc","Downloaded Historic Data"
2020-12-02 11:30:53,"npcc","Downloaded Forecast"
2020-12-02 11:30:49,"npcc","Logged In"
2020-12-02 11:09:56,"npcc","Downloaded Historic Data"
2020-12-02 11:09:54,"npcc","Downloaded Historic Data"
2020-12-02 11:09:52,"npcc","Downloaded Forecast"
2020-12-02 11:09:47,"npcc","Logged In"
2020-12-02 10:27:01,"npcc","Downloaded Historic Data"
2020-12-02 10:26:59,"npcc","Downloaded Historic Data"
2020-12-02 10:26:57,"npcc","Downloaded Forecast"
2020-12-02 10:26:53,"npcc","Logged In"
2020-12-02 10:24:05,"npcc","Uploaded New Data"
2020-12-02 10:21:37,"npcc","Downloaded Historic Data"
2020-12-02 10:21:35,"npcc","Downloaded Historic Data"
2020-12-02 10:21:33,"npcc","Downloaded Forecast"
2020-12-02 10:21:29,"npcc","Logged In"
2020-12-01 12:38:28,"admin","Downloaded Historic Data"
2020-12-01 12:38:26,"admin","Downloaded Historic Data"
2020-12-01 12:38:24,"admin","Downloaded Forecast"
2020-12-01 12:38:19,"admin","Logged In"
2020-12-01 10:41:01,"admin","Downloaded Historic Data"
2020-12-01 10:40:59,"admin","Downloaded Historic Data"
2020-12-01 10:40:57,"admin","Downloaded Forecast"
2020-12-01 10:40:53,"admin","Logged In"
2020-12-01 10:04:57,"npcc","Uploaded New Data"
2020-12-01 09:58:00,"npcc","Downloaded Historic Data"
2020-12-01 09:57:57,"npcc","Downloaded Historic Data"
2020-12-01 09:57:55,"npcc","Downloaded Forecast"
2020-12-01 09:57:50,"npcc","Logged In"
2020-11-30 15:15:09,"admin","Downloaded Historic Data"
2020-11-30 15:15:06,"admin","Downloaded Historic Data"
2020-11-30 15:15:03,"admin","Downloaded Forecast"
2020-11-30 15:14:59,"admin","Logged In"
2020-11-30 11:29:44,"admin","Downloaded Historic Data"
2020-11-30 11:29:42,"admin","Downloaded Historic Data"
2020-11-30 11:29:40,"admin","Downloaded Forecast"
2020-11-30 11:29:35,"admin","Logged In"
2020-11-30 10:54:02,"admin","Downloaded Historic Data"
2020-11-30 10:54:00,"admin","Downloaded Historic Data"
2020-11-30 10:53:58,"admin","Downloaded Forecast"
2020-11-30 10:53:54,"admin","Logged In"
2020-11-30 10:11:29,"npcc","Downloaded Historic Data"
2020-11-30 10:11:26,"npcc","Downloaded Historic Data"
2020-11-30 10:11:24,"npcc","Downloaded Forecast"
2020-11-30 10:11:20,"npcc","Logged In"
2020-11-30 09:35:30,"npcc","Uploaded New Data"
2020-11-30 09:29:47,"npcc","Downloaded Historic Data"
2020-11-30 09:29:45,"npcc","Downloaded Historic Data"
2020-11-30 09:29:42,"npcc","Downloaded Forecast"
2020-11-30 09:29:38,"npcc","Logged In"
2020-11-29 07:51:14,"npcc","Uploaded New Data"
2020-11-29 07:46:14,"npcc","Uploaded New Data"
2020-11-29 07:45:28,"npcc","Downloaded Historic Data"
2020-11-29 07:45:26,"npcc","Downloaded Historic Data"
2020-11-29 07:45:23,"npcc","Downloaded Forecast"
2020-11-29 07:45:19,"npcc","Logged In"
2020-11-28 13:27:50,"npcc","Downloaded Historic Data"
2020-11-28 13:27:47,"npcc","Downloaded Historic Data"
2020-11-28 13:27:45,"npcc","Downloaded Forecast"
2020-11-28 13:27:40,"npcc","Logged In"
2020-11-28 11:06:53,"admin","Downloaded Historic Data"
2020-11-28 11:06:50,"admin","Downloaded Historic Data"
2020-11-28 11:06:48,"admin","Downloaded Forecast"
2020-11-28 11:06:44,"admin","Logged In"
2020-11-28 07:58:51,"npcc","Uploaded New Data"
2020-11-28 07:52:02,"npcc","Downloaded Historic Data"
2020-11-28 07:52:00,"npcc","Downloaded Historic Data"
2020-11-28 07:51:57,"npcc","Downloaded Forecast"
2020-11-28 07:51:53,"npcc","Logged In"
2020-11-27 14:59:25,"admin","Downloaded Historic Data"
2020-11-27 14:59:23,"admin","Downloaded Historic Data"
2020-11-27 14:59:20,"admin","Downloaded Forecast"
2020-11-27 14:59:16,"admin","Logged In"
2020-11-27 14:20:16,"npcc","Downloaded Historic Data"
2020-11-27 14:20:14,"npcc","Downloaded Historic Data"
2020-11-27 14:20:11,"npcc","Downloaded Forecast"
2020-11-27 14:20:08,"npcc","Logged In"
2020-11-27 14:13:38,"npcc","Downloaded Historic Data"
2020-11-27 14:13:36,"npcc","Downloaded Historic Data"
2020-11-27 14:13:33,"npcc","Downloaded Forecast"
2020-11-27 14:13:29,"npcc","Logged In"
2020-11-27 11:38:30,"admin","Downloaded Historic Data"
2020-11-27 11:38:28,"admin","Downloaded Historic Data"
2020-11-27 11:38:25,"admin","Downloaded Forecast"
2020-11-27 11:38:22,"admin","Logged In"
2020-11-27 11:20:29,"user","Downloaded Historic Data"
2020-11-27 11:20:26,"user","Downloaded Historic Data"
2020-11-27 11:20:24,"user","Downloaded Forecast"
2020-11-27 11:20:20,"user","Logged In"
2020-11-27 11:17:38,"arisha","Tried to log In with password arisha"
2020-11-27 11:17:36,"arisha","Tried to log In with password arisha"
2020-11-27 10:11:26,"admin","Downloaded Historic Data"
2020-11-27 10:11:24,"admin","Downloaded Historic Data"
2020-11-27 10:11:22,"admin","Downloaded Forecast"
2020-11-27 10:11:18,"admin","Logged In"
2020-11-27 10:11:12,"npcc","Uploaded New Data"
2020-11-27 10:08:45,"npcc","Downloaded Historic Data"
2020-11-27 10:08:43,"npcc","Downloaded Historic Data"
2020-11-27 10:08:40,"npcc","Downloaded Forecast"
2020-11-27 10:08:37,"npcc","Logged In"
2020-11-27 10:07:11,"npcc","Tried to log In with password ohmslaw"
2020-11-27 10:07:08,"npcc","Tried to log In with password ohmslaw"
2020-11-27 10:06:54,"npcc","Tried to log In with password ohmslaw"
2020-11-27 10:04:33,"admin","Downloaded Historic Data"
2020-11-27 10:04:30,"admin","Downloaded Historic Data"
2020-11-27 10:04:28,"admin","Downloaded Forecast"
2020-11-27 10:04:24,"admin","Logged In"
2020-11-27 10:04:19,"npcc","Tried to log In with password ohmslaw"
2020-11-26 15:03:43,"admin","Downloaded Historic Data"
2020-11-26 15:03:41,"admin","Downloaded Historic Data"
2020-11-26 15:03:39,"admin","Downloaded Forecast"
2020-11-26 15:03:35,"admin","Logged In"
2020-11-26 11:43:25,"admin","Downloaded Historic Data"
2020-11-26 11:43:23,"admin","Downloaded Historic Data"
2020-11-26 11:43:21,"admin","Downloaded Forecast"
2020-11-26 11:43:17,"admin","Logged In"
2020-11-26 11:00:05,"npcc","Downloaded Historic Data"
2020-11-26 11:00:02,"npcc","Downloaded Historic Data"
2020-11-26 11:00:00,"npcc","Downloaded Forecast"
2020-11-26 10:59:56,"npcc","Logged In"
2020-11-26 10:17:22,"npcc","Uploaded New Data"
2020-11-26 10:14:03,"npcc","Downloaded Historic Data"
2020-11-26 10:14:01,"npcc","Downloaded Historic Data"
2020-11-26 10:13:58,"npcc","Downloaded Forecast"
2020-11-26 10:13:55,"npcc","Logged In"
2020-11-26 10:12:59,"admin","Downloaded Historic Data"
2020-11-26 10:12:57,"admin","Downloaded Historic Data"
2020-11-26 10:12:54,"admin","Downloaded Forecast"
2020-11-26 10:12:50,"admin","Logged In"
2020-11-25 16:41:28,"admin","Downloaded Historic Data"
2020-11-25 16:41:25,"admin","Downloaded Historic Data"
2020-11-25 16:41:23,"admin","Downloaded Forecast"
2020-11-25 16:41:19,"admin","Logged In"
2020-11-25 10:27:17,"admin","Downloaded Historic Data"
2020-11-25 10:27:14,"admin","Downloaded Historic Data"
2020-11-25 10:27:12,"admin","Downloaded Forecast"
2020-11-25 10:27:08,"admin","Logged In"
2020-11-25 10:12:59,"npcc","Downloaded Historic Data"
2020-11-25 10:12:56,"npcc","Downloaded Historic Data"
2020-11-25 10:12:54,"npcc","Downloaded Forecast"
2020-11-25 10:12:50,"npcc","Logged In"
2020-11-25 09:38:08,"npcc","Downloaded Historic Data"
2020-11-25 09:38:06,"npcc","Downloaded Historic Data"
2020-11-25 09:38:04,"npcc","Downloaded Forecast"
2020-11-25 09:38:00,"npcc","Logged In"
2020-11-25 09:36:27,"npcc","Uploaded New Data"
2020-11-25 09:30:00,"npcc","Downloaded Historic Data"
2020-11-25 09:29:58,"npcc","Downloaded Historic Data"
2020-11-25 09:29:55,"npcc","Downloaded Forecast"
2020-11-25 09:29:51,"npcc","Logged In"
2020-11-25 09:25:04,"","Tried to log In with password "
2020-11-24 10:22:22,"admin","Downloaded Historic Data"
2020-11-24 10:22:20,"admin","Downloaded Historic Data"
2020-11-24 10:22:17,"admin","Downloaded Forecast"
2020-11-24 10:22:13,"admin","Logged In"
2020-11-24 09:36:41,"npcc","Uploaded New Data"
2020-11-24 09:32:39,"npcc","Downloaded Historic Data"
2020-11-24 09:32:37,"npcc","Downloaded Historic Data"
2020-11-24 09:32:34,"npcc","Downloaded Forecast"
2020-11-24 09:32:31,"npcc","Logged In"
2020-11-24 09:23:42,"npcc","Downloaded Historic Data"
2020-11-24 09:23:40,"npcc","Downloaded Historic Data"
2020-11-24 09:23:38,"npcc","Downloaded Forecast"
2020-11-24 09:23:34,"npcc","Logged In"
2020-11-24 09:21:07,"npcc","Uploaded New Data"
2020-11-24 09:14:02,"npcc","Downloaded Historic Data"
2020-11-24 09:13:59,"npcc","Downloaded Historic Data"
2020-11-24 09:13:57,"npcc","Downloaded Forecast"
2020-11-24 09:13:53,"npcc","Logged In"
2020-11-24 09:05:12,"npcc","Downloaded Historic Data"
2020-11-24 09:05:10,"npcc","Downloaded Historic Data"
2020-11-24 09:05:08,"npcc","Downloaded Forecast"
2020-11-24 09:05:03,"npcc","Logged In"
2020-11-23 16:10:16,"npcc","Downloaded Historic Data"
2020-11-23 16:10:13,"npcc","Downloaded Historic Data"
2020-11-23 16:10:11,"npcc","Downloaded Forecast"
2020-11-23 16:10:06,"npcc","Logged In"
2020-11-23 11:47:15,"admin","Downloaded Historic Data"
2020-11-23 11:47:12,"admin","Downloaded Historic Data"
2020-11-23 11:47:10,"admin","Downloaded Forecast"
2020-11-23 11:47:06,"admin","Logged In"
2020-11-23 10:46:17,"admin","Downloaded Historic Data"
2020-11-23 10:46:15,"admin","Downloaded Historic Data"
2020-11-23 10:46:13,"admin","Downloaded Forecast"
2020-11-23 10:46:09,"admin","Logged In"
2020-11-23 10:38:06,"npcc","Uploaded New Data"
2020-11-23 10:37:23,"npcc","Downloaded Historic Data"
2020-11-23 10:37:20,"npcc","Downloaded Historic Data"
2020-11-23 10:37:18,"npcc","Downloaded Forecast"
2020-11-23 10:37:14,"npcc","Logged In"
2020-11-23 10:28:03,"npcc","Downloaded Historic Data"
2020-11-23 10:28:01,"npcc","Downloaded Historic Data"
2020-11-23 10:27:59,"npcc","Downloaded Forecast"
2020-11-23 10:27:56,"npcc","Logged In"
2020-11-23 10:25:29,"npcc","Uploaded New Data"
2020-11-23 10:20:20,"npcc","Downloaded Historic Data"
2020-11-23 10:20:17,"npcc","Downloaded Historic Data"
2020-11-23 10:20:15,"npcc","Downloaded Forecast"
2020-11-23 10:20:12,"npcc","Logged In"
2020-11-23 10:14:41,"admin","Downloaded Historic Data"
2020-11-23 10:14:39,"admin","Downloaded Historic Data"
2020-11-23 10:14:37,"admin","Downloaded Forecast"
2020-11-23 10:14:33,"admin","Logged In"
2020-11-23 10:10:34,"npcc","Downloaded Historic Data"
2020-11-23 10:10:32,"npcc","Downloaded Historic Data"
2020-11-23 10:10:30,"npcc","Downloaded Forecast"
2020-11-23 10:10:26,"npcc","Logged In"
2020-11-23 10:06:22,"npcc","Downloaded Historic Data"
2020-11-23 10:06:20,"npcc","Downloaded Historic Data"
2020-11-23 10:06:18,"npcc","Downloaded Forecast"
2020-11-23 10:06:14,"npcc","Logged In"
2020-11-23 09:52:08,"npcc","Logged In"
2020-11-23 09:52:03,"npcc","Downloaded Historic Data"
2020-11-23 09:52:01,"npcc","Downloaded Historic Data"
2020-11-23 09:51:59,"npcc","Downloaded Forecast"
2020-11-23 09:51:56,"npcc","Logged In"
2020-11-23 09:49:24,"npcc","Downloaded Historic Data"
2020-11-23 09:49:21,"npcc","Downloaded Historic Data"
2020-11-23 09:49:19,"npcc","Downloaded Forecast"
2020-11-23 09:49:16,"npcc","Logged In"
2020-11-23 09:48:19,"npcc","Uploaded New Data"
2020-11-23 09:40:48,"npcc","Uploaded New Data"
2020-11-23 09:26:06,"npcc","Downloaded Historic Data"
2020-11-23 09:26:04,"npcc","Downloaded Historic Data"
2020-11-23 09:26:02,"npcc","Downloaded Forecast"
2020-11-23 09:25:57,"npcc","Logged In"
2020-11-22 10:56:41,"admin","Downloaded Historic Data"
2020-11-22 10:56:39,"admin","Downloaded Historic Data"
2020-11-22 10:56:37,"admin","Downloaded Forecast"
2020-11-22 10:56:32,"admin","Logged In"
2020-11-21 10:19:28,"admin","Downloaded Historic Data"
2020-11-21 10:19:26,"admin","Downloaded Historic Data"
2020-11-21 10:19:23,"admin","Downloaded Forecast"
2020-11-21 10:19:18,"admin","Logged In"
2020-11-20 16:51:08,"admin","Downloaded Historic Data"
2020-11-20 16:51:06,"admin","Downloaded Historic Data"
2020-11-20 16:51:03,"admin","Downloaded Forecast"
2020-11-20 16:50:59,"admin","Logged In"
2020-11-20 16:09:13,"admin","Downloaded Historic Data"
2020-11-20 16:09:10,"admin","Downloaded Historic Data"
2020-11-20 16:09:08,"admin","Downloaded Forecast"
2020-11-20 16:09:03,"admin","Logged In"
2020-11-20 12:17:15,"npcc","Downloaded Historic Data"
2020-11-20 12:17:13,"npcc","Downloaded Historic Data"
2020-11-20 12:17:10,"npcc","Downloaded Forecast"
2020-11-20 12:17:07,"npcc","Logged In"
2020-11-20 12:12:00,"npcc","Logged In"
2020-11-20 12:11:54,"npcc","Downloaded Historic Data"
2020-11-20 12:11:52,"npcc","Downloaded Historic Data"
2020-11-20 12:11:49,"npcc","Downloaded Forecast"
2020-11-20 12:11:45,"npcc","Logged In"
2020-11-20 12:07:10,"npcc","Logged In"
2020-11-20 12:07:04,"npcc","Downloaded Historic Data"
2020-11-20 12:07:01,"npcc","Downloaded Historic Data"
2020-11-20 12:06:59,"npcc","Downloaded Forecast"
2020-11-20 12:06:55,"npcc","Logged In"
2020-11-20 10:34:54,"admin","Downloaded Historic Data"
2020-11-20 10:34:52,"admin","Downloaded Historic Data"
2020-11-20 10:34:50,"admin","Downloaded Forecast"
2020-11-20 10:34:46,"admin","Logged In"
2020-11-20 09:58:20,"npcc","Uploaded New Data"
2020-11-20 09:49:07,"admin","Downloaded Historic Data"
2020-11-20 09:49:04,"admin","Downloaded Historic Data"
2020-11-20 09:49:02,"admin","Downloaded Forecast"
2020-11-20 09:48:58,"admin","Logged In"
2020-11-20 09:43:38,"npcc","Downloaded Historic Data"
2020-11-20 09:43:36,"npcc","Downloaded Historic Data"
2020-11-20 09:43:33,"npcc","Downloaded Forecast"
2020-11-20 09:43:27,"npcc","Logged In"
2020-11-19 10:45:53,"admin","Downloaded Historic Data"
2020-11-19 10:45:51,"admin","Downloaded Historic Data"
2020-11-19 10:45:48,"admin","Downloaded Forecast"
2020-11-19 10:45:44,"admin","Logged In"
2020-11-19 10:06:11,"npcc","Downloaded Historic Data"
2020-11-19 10:06:08,"npcc","Downloaded Historic Data"
2020-11-19 10:06:06,"npcc","Downloaded Forecast"
2020-11-19 10:06:02,"npcc","Logged In"
2020-11-19 10:05:19,"npcc","Uploaded New Data"
2020-11-19 10:01:15,"npcc","Downloaded Historic Data"
2020-11-19 10:01:13,"npcc","Downloaded Historic Data"
2020-11-19 10:01:10,"npcc","Downloaded Forecast"
2020-11-19 10:01:05,"npcc","Logged In"
2020-11-18 16:04:22,"cppa","Downloaded Historic Data"
2020-11-18 16:04:20,"cppa","Downloaded Historic Data"
2020-11-18 16:04:17,"cppa","Downloaded Forecast"
2020-11-18 16:04:13,"cppa","Logged In"
2020-11-18 16:01:10,"cppa","Logged In"
2020-11-18 16:01:08,"cppa","Logged In"
2020-11-18 16:01:05,"cppa","Logged In"
2020-11-18 16:01:03,"cppa","Logged In"
2020-11-18 16:00:56,"cppa","Downloaded Historic Data"
2020-11-18 16:00:54,"cppa","Downloaded Historic Data"
2020-11-18 16:00:51,"cppa","Downloaded Forecast"
2020-11-18 16:00:47,"cppa","Logged In"
2020-11-18 15:50:23,"cppa","Downloaded Historic Data"
2020-11-18 15:50:21,"cppa","Downloaded Historic Data"
2020-11-18 15:50:19,"cppa","Downloaded Forecast"
2020-11-18 15:50:15,"cppa","Logged In"
2020-11-18 15:00:48,"admin","Downloaded Historic Data"
2020-11-18 15:00:45,"admin","Downloaded Historic Data"
2020-11-18 15:00:43,"admin","Downloaded Forecast"
2020-11-18 15:00:38,"admin","Logged In"
2020-11-18 12:02:08,"npcc","Downloaded Historic Data"
2020-11-18 12:02:06,"npcc","Downloaded Historic Data"
2020-11-18 12:02:03,"npcc","Downloaded Forecast"
2020-11-18 12:01:59,"npcc","Logged In"
2020-11-18 11:24:34,"admin","Downloaded Historic Data"
2020-11-18 11:24:31,"admin","Downloaded Historic Data"
2020-11-18 11:24:29,"admin","Downloaded Forecast"
2020-11-18 11:24:25,"admin","Logged In"
2020-11-18 10:52:43,"npcc","Logged In"
2020-11-18 10:52:40,"npcc","Logged In"
2020-11-18 10:52:34,"npcc","Downloaded Historic Data"
2020-11-18 10:52:32,"npcc","Downloaded Historic Data"
2020-11-18 10:52:29,"npcc","Downloaded Forecast"
2020-11-18 10:52:25,"npcc","Logged In"
2020-11-18 10:18:01,"admin","Downloaded Historic Data"
2020-11-18 10:17:58,"admin","Downloaded Historic Data"
2020-11-18 10:17:55,"admin","Downloaded Forecast"
2020-11-18 10:17:51,"admin","Logged In"
2020-11-18 09:53:15,"admin","Downloaded Historic Data"
2020-11-18 09:53:12,"admin","Downloaded Historic Data"
2020-11-18 09:53:10,"admin","Downloaded Forecast"
2020-11-18 09:53:06,"admin","Logged In"
2020-11-18 09:32:59,"npcc","Uploaded New Data"
2020-11-18 09:24:34,"npcc","Downloaded Historic Data"
2020-11-18 09:24:32,"npcc","Downloaded Historic Data"
2020-11-18 09:24:29,"npcc","Downloaded Forecast"
2020-11-18 09:24:25,"npcc","Logged In"
2020-11-17 11:08:56,"npcc","Downloaded Historic Data"
2020-11-17 11:08:54,"npcc","Downloaded Historic Data"
2020-11-17 11:08:52,"npcc","Downloaded Forecast"
2020-11-17 11:08:48,"npcc","Logged In"
2020-11-17 10:35:53,"admin","Downloaded Historic Data"
2020-11-17 10:35:51,"admin","Downloaded Historic Data"
2020-11-17 10:35:49,"admin","Downloaded Forecast"
2020-11-17 10:35:45,"admin","Logged In"
2020-11-17 10:35:32,"admin","Tried to log In with password energyt"
2020-11-17 10:35:29,"admin","Tried to log In with password energyt"
2020-11-17 10:11:26,"npcc","Downloaded Historic Data"
2020-11-17 10:11:24,"npcc","Downloaded Historic Data"
2020-11-17 10:11:22,"npcc","Downloaded Forecast"
2020-11-17 10:11:18,"npcc","Logged In"
2020-11-17 10:07:01,"admin","Downloaded Historic Data"
2020-11-17 10:06:59,"admin","Downloaded Historic Data"
2020-11-17 10:06:56,"admin","Downloaded Forecast"
2020-11-17 10:06:52,"admin","Logged In"
2020-11-17 09:46:00,"npcc","Uploaded New Data"
2020-11-17 09:39:58,"npcc","Downloaded Historic Data"
2020-11-17 09:39:56,"npcc","Downloaded Historic Data"
2020-11-17 09:39:53,"npcc","Downloaded Forecast"
2020-11-17 09:39:49,"npcc","Logged In"
2020-11-16 15:53:20,"admin","Downloaded Historic Data"
2020-11-16 15:53:18,"admin","Downloaded Historic Data"
2020-11-16 15:53:15,"admin","Downloaded Forecast"
2020-11-16 15:53:11,"admin","Logged In"
2020-11-16 10:57:37,"admin","Downloaded Historic Data"
2020-11-16 10:57:34,"admin","Downloaded Historic Data"
2020-11-16 10:57:32,"admin","Downloaded Forecast"
2020-11-16 10:57:29,"admin","Logged In"
2020-11-16 10:50:35,"npcc","Downloaded Historic Data"
2020-11-16 10:50:33,"npcc","Downloaded Historic Data"
2020-11-16 10:50:31,"npcc","Downloaded Forecast"
2020-11-16 10:50:28,"npcc","Logged In"
2020-11-16 10:41:17,"admin","Downloaded Historic Data"
2020-11-16 10:41:15,"admin","Downloaded Historic Data"
2020-11-16 10:41:13,"admin","Downloaded Forecast"
2020-11-16 10:41:11,"admin","Logged In"
2020-11-16 10:40:50,"npcc","Downloaded Historic Data"
2020-11-16 10:40:48,"npcc","Downloaded Historic Data"
2020-11-16 10:40:46,"npcc","Downloaded Forecast"
2020-11-16 10:40:43,"npcc","Logged In"
2020-11-16 10:39:12,"npcc","Downloaded Historic Data"
2020-11-16 10:39:10,"npcc","Downloaded Historic Data"
2020-11-16 10:39:08,"npcc","Downloaded Forecast"
2020-11-16 10:39:05,"npcc","Logged In"
2020-11-16 10:38:01,"admin","Downloaded Historic Data"
2020-11-16 10:37:55,"admin","Downloaded Historic Data"
2020-11-16 10:37:50,"admin","Downloaded Forecast"
2020-11-16 10:37:43,"admin","Logged In"
2020-11-16 10:36:32,"npcc","Downloaded Historic Data"
2020-11-16 10:36:30,"npcc","Downloaded Historic Data"
2020-11-16 10:36:28,"npcc","Downloaded Forecast"
2020-11-16 10:36:25,"npcc","Logged In"
2020-11-16 10:33:21,"admin","Downloaded Historic Data"
2020-11-16 10:33:19,"admin","Downloaded Historic Data"
2020-11-16 10:33:17,"admin","Downloaded Forecast"
2020-11-16 10:33:14,"admin","Logged In"
2020-11-16 10:22:45,"npcc","Downloaded Historic Data"
2020-11-16 10:22:43,"npcc","Downloaded Historic Data"
2020-11-16 10:22:41,"npcc","Downloaded Forecast"
2020-11-16 10:22:38,"npcc","Logged In"
2020-11-16 10:22:17,"npcc","Downloaded Forecast"
2020-11-16 10:22:11,"npcc","Downloaded Historic Data"
2020-11-16 10:22:08,"npcc","Downloaded Historic Data"
2020-11-16 10:22:07,"npcc","Logged In"
2020-11-16 10:21:54,"npcc","Downloaded Historic Data"
2020-11-16 10:21:52,"npcc","Downloaded Historic Data"
2020-11-16 10:21:50,"npcc","Downloaded Forecast"
2020-11-16 10:21:47,"npcc","Logged In"
2020-11-16 10:21:23,"npcc","Downloaded Historic Data"
2020-11-16 10:21:21,"npcc","Downloaded Historic Data"
2020-11-16 10:21:19,"npcc","Downloaded Forecast"
2020-11-16 10:21:16,"npcc","Logged In"
2020-11-16 10:20:56,"npcc","Downloaded Historic Data"
2020-11-16 10:20:53,"npcc","Downloaded Forecast"
2020-11-16 10:20:50,"npcc","Logged In"
2020-11-16 10:03:31,"npcc","Downloaded Historic Data"
2020-11-16 10:03:29,"npcc","Downloaded Historic Data"
2020-11-16 10:03:27,"npcc","Downloaded Forecast"
2020-11-16 10:03:24,"npcc","Logged In"
2020-11-16 10:03:02,"npcc","Downloaded Historic Data"
2020-11-16 10:03:00,"npcc","Downloaded Historic Data"
2020-11-16 10:02:58,"npcc","Downloaded Forecast"
2020-11-16 10:02:54,"npcc","Logged In"
2020-11-16 10:02:19,"npcc","Downloaded Historic Data"
2020-11-16 10:02:16,"npcc","Downloaded Historic Data"
2020-11-16 10:02:14,"npcc","Downloaded Forecast"
2020-11-16 10:02:11,"npcc","Logged In"
2020-11-16 10:01:33,"npcc","Downloaded Historic Data"
2020-11-16 10:01:31,"npcc","Downloaded Historic Data"
2020-11-16 10:01:29,"npcc","Downloaded Forecast"
2020-11-16 10:01:25,"npcc","Logged In"
2020-11-16 10:00:29,"npcc","Uploaded New Data"
2020-11-16 09:54:39,"npcc","Downloaded Historic Data"
2020-11-16 09:54:37,"npcc","Downloaded Historic Data"
2020-11-16 09:54:35,"npcc","Downloaded Forecast"
2020-11-16 09:54:31,"npcc","Logged In"
2020-11-15 11:04:20,"admin","Downloaded Historic Data"
2020-11-15 11:04:17,"admin","Downloaded Historic Data"
2020-11-15 11:04:15,"admin","Downloaded Forecast"
2020-11-15 11:04:11,"admin","Logged In"
2020-11-13 15:15:03,"npcc","Downloaded Historic Data"
2020-11-13 15:15:00,"npcc","Downloaded Historic Data"
2020-11-13 15:14:58,"npcc","Downloaded Forecast"
2020-11-13 15:14:53,"npcc","Logged In"
2020-11-13 13:42:05,"npcc","Downloaded Historic Data"
2020-11-13 13:42:03,"npcc","Downloaded Historic Data"
2020-11-13 13:42:01,"npcc","Downloaded Forecast"
2020-11-13 13:41:57,"npcc","Logged In"
2020-11-13 12:53:02,"npcc","Downloaded Historic Data"
2020-11-13 12:53:00,"npcc","Downloaded Historic Data"
2020-11-13 12:52:58,"npcc","Downloaded Forecast"
2020-11-13 12:52:53,"npcc","Logged In"
2020-11-13 10:51:31,"npcc","Downloaded Historic Data"
2020-11-13 10:51:28,"npcc","Downloaded Historic Data"
2020-11-13 10:51:26,"npcc","Downloaded Forecast"
2020-11-13 10:51:22,"npcc","Logged In"
2020-11-13 10:08:27,"npcc","Logged In"
